Naissance,Debut,Enfants,Sexe,AgeLiq,AOD,ATP,DTP,AOD_Macron,AgeCL_Macron,DC,DV,CL,Possible,Tauxplein,Decote,Surcote,Possible_Mac,Tauxplein_Mac,Decote_Mac,Surcote_Mac
1951,17,0,1,60,60.33333333333334,65.33333333333333,163,60.33333333333334,60,172,172,1,1,1,0,0,1,1,0,0
1951,17,0,1,61,60.33333333333334,65.33333333333333,163,60.33333333333334,60,176,176,1,1,1,0,2.6666667,1,1,0,2.6666667
1951,17,0,1,62,60.33333333333334,65.33333333333333,163,60.33333333333334,60,180,180,1,1,1,0,6.6666665,1,1,0,6.6666665
1951,17,0,1,63,60.33333333333334,65.33333333333333,163,60.33333333333334,60,184,184,1,1,1,0,10.666667,1,1,0,10.666667
1951,17,0,1,64,60.33333333333334,65.33333333333333,163,60.33333333333334,60,188,188,1,1,1,0,14.666667,1,1,0,14.666667
1951,17,0,1,65,60.33333333333334,65.33333333333333,163,60.33333333333334,60,192,192,1,1,1,0,18.666666,1,1,0,18.666666
1951,17,0,1,66,60.33333333333334,65.33333333333333,163,60.33333333333334,60,196,196,1,1,1,0,22.666666,1,1,0,22.666666
1951,17,0,1,67,60.33333333333334,65.33333333333333,163,60.33333333333334,60,200,200,1,1,1,0,26.666666,1,1,0,26.666666
1951,17,0,2,60,60.33333333333334,65.33333333333333,163,60.33333333333334,60,172,172,1,1,1,0,0,1,1,0,0
1951,17,0,2,61,60.33333333333334,65.33333333333333,163,60.33333333333334,60,176,176,1,1,1,0,2.6666667,1,1,0,2.6666667
1951,17,0,2,62,60.33333333333334,65.33333333333333,163,60.33333333333334,60,180,180,1,1,1,0,6.6666665,1,1,0,6.6666665
1951,17,0,2,63,60.33333333333334,65.33333333333333,163,60.33333333333334,60,184,184,1,1,1,0,10.666667,1,1,0,10.666667
1951,17,0,2,64,60.33333333333334,65.33333333333333,163,60.33333333333334,60,188,188,1,1,1,0,14.666667,1,1,0,14.666667
1951,17,0,2,65,60.33333333333334,65.33333333333333,163,60.33333333333334,60,192,192,1,1,1,0,18.666666,1,1,0,18.666666
1951,17,0,2,66,60.33333333333334,65.33333333333333,163,60.33333333333334,60,196,196,1,1,1,0,22.666666,1,1,0,22.666666
1951,17,0,2,67,60.33333333333334,65.33333333333333,163,60.33333333333334,60,200,200,1,1,1,0,26.666666,1,1,0,26.666666
1951,17,1,1,60,60.33333333333334,65.33333333333333,163,60.33333333333334,60,172,172,1,1,1,0,0,1,1,0,0
